tweets,label
i never knew my cousin and i share the same love for 1d :((((((,0
Fuq ilhoon always ganteng :(,0
"@nemuuunem they can't open the door so hard, I didn't notice that I already started a song on love live and I failed :-((",0
Wish I was going to Leeds festival. Need to see Simple Plan :( it's been too long!,0
I'm hungry and i cant make food since my brother is sleeping in the living room &gt;:(,0
@Uber no ice cream for me :-( #getthescoop http://t.co/NNEeBaoTVY,0
MY kik : hearess677 #kik #kikhorny #hornykik #babe #chat #countrymusic #txt_shot :( http://t.co/mPhBY49eEi,0
why is everybody unfollowing me stop :(((,0
@Jennyi_jc why the stream said standby only even Inatall the zenmate? :(,0
@Chickowits :( Be careful...namechecking them brings them like a dog whistle with or without the #,0
junmyeon looks so d*ddy here :( LOOK https://t.co/xSRggfOijW,0
@Ketepi_Ketepi sorry busy arini je tak busy :(,0
and another hour goes by :((,0
I'm not a very bright man. :(,0
@qatarairways# would be fair to say that the privilege club is a joke .  It doesn't matter what you ask for nothing ever available :-(,0
I wish I could speak Igbo :(,0
#BlameHoney for @ShaunySoda leaving the WHHR :(,0
@edgar_trilla @wtfitsalex_ @_SamHernandez_1 @calvinrosorio I was just replying to Juan :(,0
My cat loves to snuggle up right by my face &amp; I love it but can never breathe :(,0
@rachaelhussey same :( working late tonight as well :( x,0
@itsdemigdr ma come :-(,0
Trying to stay up to watch this game is not working for me :(,0
3 weeks left for internship and 4 weeks left before going back to the States :(,0
Baby :( http://t.co/UR8ZwngzJZ,0
"Normally don't get @VodafoneIrl  data usage warning til end month, but got it today - so no more tweeting @GalwayIntArts or @galwayraces :-(",0
@ThatPrakash11 i tried. Didn't work :(,0
I had a dream i went to college and failed as an animator :( :( :(:'(,0
@MsCarlyDowd we're not sure :( might have to wait :( but he wants to move asap!,0
I wish I could drive. I'm good at it. Stupid vertigo and panic attacks makes dual carriageway driving impossible tho :(,0
"miss her so much :(
#AraGalang08 http://t.co/kT11UKaf3S",0
@iamktlpz the movie was different from the book but still!!! ikr tams boses pa lang ni theo ugh :( miss you more!!!,0
My mobile isn't working anymoreeeeee :((((,0
@seiyaharris oh no :-( that's rubbish.,0
I still want a cactus :( https://t.co/TD8A5vEc9p,0
@solodmssunshine OMG IM SOOO SORRRY :((,0
@CancerReliefUK I've had stomach and part of bowel removed because this nasty disease I have now been told I have tumour in kidneys   :(,0
Waited for nothing :-(((((((((((,0
wifi is fast af at my school even faster than at home :((,0
@lostboxuk Very sad! :(,0
not feeling well :(,0
I have puffy eyelids :(,0
@itsAmarantha I can't wait &lt;3 :(,0
musicas :(((((((((((,0
baby looks so good in black :(( http://t.co/abIlgtTG5Z,0
I want to get into Dota but fuck me it's just not for me :(,0
@WOMADCHARLTONPK  @MollysBarWOMAD 4am right near the campsites no less - not great with kids :((   Why is it not on the total other side?,0
sooooo tired but I can't sleep :(((,0
@Y0rgi Wish I could give some to you. I really do. But I cant :(,0
@miahyooow Sorry miah hahays. :(,0
I want a churro popcorn and ice cream now :( I'm so hungry,0
didn't bring key :(,0
"@Victoria199412 FOLLOW BACK ME, THANKS 
@justinbieber PLEASE :(",0
@seiyaharris that sucks :(,0
I just can't sleep tonight :( Tomorrow is going to suck. Bright side... 6 more days and I'm back in Montana!,0
@jasmine_chantay :(( okay!!x,0
@MbalulaFikile @UKenyatta Reign of errors example inflation rate sic :(,0
@Uber - all ice cream vehicles are busy :-( #UberIceCream,0
I need to reset my phone :(,0
@goodissachuntin Smh I know :(,0
Add my SNAPCHAT : EntlerBountly #snapchat #snapchat #tinder #dirtykik #followback #countrymusic #sexcam :( http://t.co/cbOf45m7VH,0
"@scubadiver5 @Catharine34 I'm keeping the bug spray industry in business . Something bit my foot, swollen half way up my leg now :(",0
I didn't see you today :( but it's fine. The distance makes me want you more.,0
"@brittannie_13 that's not fair, it happened to me :(",0
"@jojosmith1964 Oh no :( sorry to hear you're having issues with your signal Jojo. If you pop over the full postcode where this is happening,",0
Someone please gift me #NotAnApology :(,0
@nim_nams Hey hun! Unfortunately we would really have needed a model for a cut :( Thanks so much though! &lt;3 xxx,0
Kafi din Bad mene aj koi post share ki he so friends like &amp; rewert to bunta he Warnaaaaaaa...........:(,0
this is torture :(,0
@xaimrose I tried to get in a field of goats jumped a wall and the drop was very low :(,0
#Iran #IranDeal :-( The US-Iran nuclear deal: MIT's experts size it up: This deal severely li... http://t.co/GbL15aoCW4 #UniteBlue #Tcot,0
@RMBLees @dicehateme can't get them anywhere now. :-(,0
Sorry God. :(,0
S2E12 is probably that saddest ive ever felt for rumpy :-(,0
WHY DADDY WHY YOU CHANGE THE CHANNEL :(,0
"I literally just ate a whole gallon of ice cream, idk if I should be proud or nah :(!
- Ryan",0
"Ah ma guy. You know the thing. ""@ceafive: the weather is set for more sleep but responsibilities. :-(""",0
@gandangclare secret! :(,0
@StuffAnuuriSays you're coming to Dallas dandia right :(,0
"As RBI in making of caged parrot. 
1ly election commission, CAG r left, once d power is striped gujarat model will complete 
Very sad :(",0
"@LivingLifeNottm @honestmumma @moderndadpages I'm not looking forward to ours, mine goes next year at 3 :(",0
@MelanieLBBH I HAVE THE SAME KIND OF EYES SO ARE MY TEARS YOUR SAME TEARS? BUT IT'S HARD NOT TO CARE :( ILY.MELANIE,0
@April_Todd aww :( what do you do?,0
"LOL really?""@PraiseKINGDAVID: @_Milli__ unlike me :(""",0
"Pure talent!! :( ""@OscarMbo: Always will be a fan of DeepXcape. Brothers are so talented!!! ����""",0
@bdunkelman doin ok? :(,0
I want to go but I cannot. :(,0
i cant go to sleep :-(,0
it's 5:08 am :-((,0
"@seunjinbing @NGVMelbourne I can’t, thesis :(",0
Miss u :-( @deepikapadukone,0
@kiwivickiBSc @BrezzyHayter sadly must be :(,0
@VeilBride6 agreed :( ❤❤❤,0
like a boy when it's up like that' and he laughed and then we hugged and I said bye and :(((((( I love him,0
"please beliebers stop voting on twitter! it doesn't count :(
u have to vote here http://t.co/PkD4q2PVxV n refresh it http://t.co/Lh5sNTHmIV",0
Come on #UberIceCream... where are all the cars :( #London #summer https://t.co/7Tvx7SZeQ6,0
SNAPCHAT : TammiRossM #snapchat #kikgirl #kikchat #wet #wife #indiemusic #sexy :( http://t.co/dEGAKDzsjN,0
"we'll never be as young as we are now...
AS YOUNG AS WE ARE NOW :(((((",0
@b_lurryface i wish it was london :( gonna stay at the airport for a bit and then go into the city,0
Gtg again :(((,0
@CrazyGreen16 HAHAHA apink this song wont win la i think...... :( Unless they promote longer compete w those not vv good to ppl one.,0
@katenash disgusting isn't it :(! I wish people had more respect for each other,0
"Ps in NYS opt-outed due to CC$$, VAM, and unfair testing of SpecEd and ELLs. Article completely misses this. :( https://t.co/EeA1drtlne",0
@TheChelseaTalk gutted you're one of the few people I won't be able to finally meet :(,0
Add me on Snapchat - sexyamelie20 #snapchat #kikhorny #likeforfollow #kikmeboys #likeforfollow #newmusic #hornykik :( http://t.co/3BRNMai3CU,0
@Hooked_Duck that sounds cool!! Bet it doesn't float though :(,0
@Morrisons  but it's so gross :(,0
turtle net !!!! :-(((,0
fineandyu takes such gd pics its like she's trying to hurt me :-(,0
"@JodanasandyXx 
No...not in your face enough for that...just couldn't face him in the flesh. Know its daft..but couldn't cope with it! :-(",0
she's so cute :( http://t.co/BtE6DMoxYT,0
@vanillawley i want one too bit noone knows me on twitter so :(((,0
I had three dreams last night and the one I don't want to remember I do and the two I want to remember I don't :(,0
wednesday needs to hurry :-(,0
SNAPCHAT : TammiRossM #snapchat #kikgirl #kikchat #wet #wife #indiemusic #sexy :( http://t.co/hQjLIUjbRt,0
@ShanduLinda My last though :(,0
@solodmssunshine thats me omg imsorry :(,0
"aku chelsea koe eMyU, can you see that i miss you :(",0
i pOPPED CONFETTI THOUGH ! ! : ( https://t.co/Y79gPDxTIE,0
@ Sams sister and her bf :-(,0
@ArcticMonkeys please release a new album :(,0
"@seunrgriseyo good dong by?:(
sini dipoppo😘😘😘😘",0
@calv_18 came up on my time hop :( #bestweekend,0
"@MrCrump3ts I'm not certain unfortunately :( I'm okay-ish with HTML, but I'd quite like a better language to work with. I have a C++ course",0
@ITS_ImJinAh91 taken :(,0
I didn't made it again. :(,0
I miss Geneva so much! England aint got half the sun :(,0
@_GetUpAndTry same :(,0
@horanshan I barely use twitter :( how are you?,0
@EliiizeSoriano miss u :(,0
KIK me guys : patml482 #kik #kikmenow #kikmeboys #likeforlike #orgasm #nakamaforever #sexygirlbypreciouslemmy :( http://t.co/dl1AgJykBH,0
:( I went to bed way too late,0
GUYS add my KIK : abouty797 #kik #kiksex #interracial #tagsforlikes #kikme #travel #kikmenow :( http://t.co/fZ4Zc928qA,0
@Aussie_Legend I wish :(,0
More money more money :-(,0
@lucymatthewsss same deal here. the man at the airport laughed at me when he asked me age and asked 'reaally?' :(,0
TIRED :(,0
@_Milli__ unlike me :(,0
Spent the whole day watching videos of #AlDub over and over again. Ang cute nila! :( I ship. @aldenrichards02  @mainedcm,0
@OVOEnergy What is the point of a smart meter if it displays the wrong information? Latest email sent 2nd July has just gone unanswered :(,0
i really can't fall back asleep :(,0
:(((((((((( so sad,0
Bri is falling asleep :(,0
@kjmci it’s raining and cold :(,0
I'm tryna save my money but magcon merch keeps making new shit :((((((,0
@kalourd you right...the sinuend is kak. Not working :(,0
@FC96HY laper :(,0
RAGE QUIT!!! :( http://t.co/XifB0wtlAS,0
@Its_Divine_D yeah... :(,0
@RabihAntoun :( so sad for us. We're losers,0
"@katyperry Mom, what are u doing in the hospital? You're okay? :(",0
Its been raining all morning :(,0
Weird guess? — Idk. :( http://t.co/GpY6E9jHUI,0
@kourokocchi lmfao i dont know :(,0
brendon urie's suit game :(( http://t.co/e1X0yoh784,0
@bangtanthough but i'm waiting for sumer repackage :'D so i have no money to buy this :(,0
@smiffy sorry Matthew :(  &lt;3,0
I want Yongbe green suede supreme hat :(,0
Used to be so skinny :( http://t.co/PQyN3HNJ33,0
"Hey @CBuchanan68, can I maybe get a picture with you after the warm-up? You were gone at the signing session when we arrived :(",0
@heyitsCysee hay baby im up and i miss you to baby :(,0
@MegBowes_ @KardashianReact :( maybe ill surprise you and be brill,0
@TheLinderman_ you're probably right... :(,0
thats 120 wings :(  https://t.co/qPipSKciMF,0
It's because too broke for the bomb weave I want. :(,0
spending my friday night without @DrRaamVII :(,0
"@WforWoman #WSaleLove 
ans 9: Depressing it would be :(",0
I wish Alex was here so he could rub my belly till I fell asleep :(,0
@bruceyoucxnt :( sorry for your loss may Allah give her jannatul ferdous,0
Head is killing me today :(,0
:( Ami Ekta Kharap Manush..!! :( — thinking about old memories at Crazy Mart http://t.co/wsbhHUK9bQ,0
@rvirenee_ gua cans dong :(,0
My phones broke and im missing out on Khloe's ass on Kylies snapchat and it's making me sad :(,0
@iFazy nhe Yar :(,0
I won't let that happen in real life. :(,0
I just woke up and missed everything :-((,0
sorry minkyuk I'm a slow af : (,0
"@hawkins_g omg you're so mean, he's fine :(",0
I forget every year why the summer hols are so hard.... I spend days &amp; days never really having conversations with grown ups :( #isolated,0
I don't like this at all :(,0
@minutely what happen to the HK weather sensor ? It has been broker for weeks :(,0
This rain needs to go away :(,0
:( I wna go to church,0
"I just wanna see her face again, I miss her so much :( in 2 years hopefully http://t.co/uCSqlApqoX",0
Hello my name is FlaviAna. :(,0
chickmt123: #letsFootball #atk greymind43: BREAKING NEWS: Chris Gayle says he will be out of cricket for 2-3 months due to back surgery. :(…,0
sudden mood-dump :(,0
I wanted to watch the livestream on my ipod but it wouldn't load so on computer now :(,0
@Jaysdaughter13 come over again :(,0
"soo I have gotten my phone taken away and I'm currently sneaking on my mums phone, so I'm gonna be inactive for about a week :(",0
I MISS TOM FELTON  :( @TomFelton,0
:( Unfortunately due to illness Verity Standen's performances have been cancelled. We will be in touch with those who have booked shortly.,0
new favorite editing app. jk someone pls translate this :( http://t.co/n3aIIfaBAP,0
@Jam_sponge But I can't see the difference between black and red ink... :(,0
i see ur bio @xannindy 😆😆 u don't break my heart actually :(,0
I want takoyaki :(( My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!,0
i pity aisyah very much :(((((,0
wait where the fuck is my ffvi &gt;:( ugh,0
Updated my latest episode on Youtube due to my 1st song choice :( There should be no problems viewing from ur phone /youtu.be/2_gPcTSojKw,0
@AisyahZen I ALSO WANT :( Craving fr donutsss,0
@Morrisons one of the little 50p cheese pizzas! I grated some more cheese on top so all is well but that one was looking a little sparse :(,0
@beamiller I can't listen to your new album on youtube because it's blocked in my country :(,0
I'm coughing. :(,0
@jsjnete dd leave lagi?:(,0
@Randeep_HoodaFC Yes..Cant see rider.:( @RandeepHooda,0
I always miss something when I have no wifi :(,0
This rain :(,0
I'm working next Saturday and im well gutted because I wanted to go to pride :(:(,0
@pcy_rock nope!! :( hueeeee,0
@charliebudd @painterspitstop @HarriDec @1paintology6 @KingsDecor @FreshDecorators Wrong password/recall thingy not working is the prob :-(,0
"@scottydoddy Hi George, I can't see that we sell this I'm afraid :( Sorry about that! Thanks, Beth",0
I was chewing my toy and Stella came over and went for me. lots of noise and teeth and mum yelled at her and threw her out of room :(,0
Woke up from a bad dream. Grabe. :(,0
Rejected! :(( #TheAccidentalCouple ep. 15,0
:(((( always.  https://t.co/d9v4pfdWHH,0
Not a smooth handover :(,0
@mycoleenromance srsly i order it all the time :-(,0
@beckparsons1 no im on a 24 hour sleep on sunday :( xx,0
@alisakmr same :-(,0
@GearIV @Kodas_X hello i am spick and I find this offense :(((((((,0
@eksobyvnb I know bebii I know :(,0
"@lizardbeth_16 Oh my, what's happenend? We don't want to lose you. :-( *DR",0
"@bcwgaming ffs didn't even know :(
What time?",0
@boyfminseok i like lip balms but i don't like to be compared to those! hmph :-(,0
"More sick Mumma, sick Bubba cuddles :(  Cuddling on the floor to the footy and she falls asleep.… https://t.co/to6pXX7iuU",0
@GeorgieEllerton @laurentierneyy_ Aw Georgie I bet :( you'll be back soon!! This last month will fly by,0
@azzzzyb LOOOL OI :( Bengalis in general are insecure it'll work do it,0
"Some girls will say ""that means you wanted my man while I was with him"" but you didn't even know her or him back then :(",0
@AprilXyloto any masterchef updates?? i left my phone at my cousins :( how was uni? whatchya doin? huh? huh? huh? &lt;3 http://t.co/Y3tqhGfbsk,0
@BillieJoeSpouse everything okay? :( x,0
"@WforWoman  #WSaleLove Ocean without water, Vehicles without petrol n diesel , n me with my empty wardrobe :(",0
Its 5am &amp; I haven't slept :(,0
I miss Vegas :-(,0
@supgonzo :((((( it could snap my head off,0
@exhaustcd awe too bad :((,0
@brenttiscool capcom cock teasing us. I need this beta :(,0
Sometimes just sometimes I drown half a bottle of Nyquil down my throat just for it to have no effect on me :(,0
"Poooootek I really need 1,500 :( hahaha",0
OH MY GOD WHY DO I KNOW THIS JUST NOW :(((((((,0
@beelovley19 wow hate u :( imy,0
"@bobble bobble is leaking &amp; it was a gift I have no idea where to return it, its the thermos model :-(",0
Don't know about others but i am gonna miss classic duo of @DotACapitalist  and @TobiWanDOTA  during TI5 casting streams :(,0
"@niclasbenjamin don't ignore me please :( it was my birthday on the 12th of July, could you follow me now as a present? 😊😊😊❤️",0
wanna skate but it's raining :(,0
@JacinthTran twitter said :((( but u followed me 💕💕💕💕,0
Omg no it's really detailed I gotta get to the Tae one :(((,0
@camnstyles it is so confusing tho :(,0
@nirbananalrh @tanginarrymo i hope so miss na kita crys why so ia :(,0
#PKwalaSawaal  when will India  become a developed nation :( ? @SonyMAX,0
@WesternDigital I have an external hard drive from you that has become corrupted and I can't access anything.Surely I can get info off? :(,0
Last 4 day week before October 2nd. :(,0
@AhamSharmaFC ohh so sad :( @StarPlus @FCManmarzian @ManmarzianFC,0
@Taeyeonniex3 so they didn't win on their 2nd stage of mubank? :(,0
Waking up........... :(,0
@bumkeyyfel they're not. : ( except for those two who kill people ene,0
@koreanplease but i want them to win today :(,0
@Puddycats19 shame it's like £3k :(,0
Zehr khany ka time is coming soon.....: (,0
@JKCorden @justinbieber hey i miss him too :(,0
@bbgurrll i wish :(,0
@CallmeLexine Same Mommy :(,0
I missed half of Music Bank bc grocery shopping :( but the good thing is: I finally have hubba bubba bubble gum again &lt;3,0
"@kylaholiver yeahh!! They're actually on the floor in my closet, but I'm pretty sure they're high waters now :((( I was so ugly back then",0
@ColorsTV  this time jhalak is very boring. .. The concept is bakwas. .. old concept was much better and interesting. ... :-(:-(:-(,0
@paynepowerr WITHOUT ME :(,0
i miss seehiah :(( omggg http://t.co/7lia2pmQew,0
@autuumnnn_ @Rissa_123456789 I need mine done goys :(,0
@lynshields lol. Well I can't buy those nachos then :(,0
The most embarrassing moment when you shared your secrets with a wrong one :(,0
Mm what a lovely day... :(,0
Sorry for the stream ending im just tired and I some how ended the game which if you didnt know on PlayStation ends the broadcast :(,0
"Still going to braid this hair again, after all the damage that the initial braids did. :( Ruth :(",0
@kehyangki boong/?:((,0
rejected :-(,0
Im almost at the end of my Far Cry 4 journey :( any similar game recommendations? If you say COD or GTA I will cut you and your bitch,0
:((((((( this is so sad i cwnt help it  https://t.co/glBmiAAJ79,0
I have no more lives in Trivia Crack :(,0
Weather is awful today which means being stuck in :(,0
"@rosieofthejones belated birthday wishes to you (can't believe I missed it - mind, I miss all bdays, inc my own!!!). Bad about phone :-(",0
"DON'T. PLAY. WITH. MY. FEELINGS :(
#ZaynIsComingBackOnJuly26",0
i miss them already :(,0
i miss 5sos so much i cant deal with waiting possibly a year before i see them again :(,0
#Rohingya #Muslims 72 indicted on human trafficking charges in Thailand - Asia - Around t... http://t.co/VWSLChONfd #SaveTheRohingya :-(,0
@MissHayley1988 @djdarrenjones :( *hugs*,0
@__sabaa I'll say rumble in da kumble BC that's all I know :(((,0
my mum decides to walk in and scold me for not cleaning my room just as i sat down and chilled :(,0
"@Merry_Ferry and it was phrased in such a ""why would you do this to her"" kind of way too :(",0
@Valerie_VW But when i do gigs that include them..i have to tag them :(,0
@ViThePony Make it hurry.... I am melting just taking a quick store run :(,0
@Shewho13 TFW no boyfriend :( (lol I jest) cooking relaxes me. I'm sure I'll eat it for lunch tomorrow.,0
Grumpy me all day today as on night shift tonight :(,0
I offended myself :(((,0
I have #SleepingWithSirens tickets Oct 17th in Ok #BRINGMETHEHORIZON  new tour and is playing Dallas the 18th I've seen them 2 times but :(,0
@envybae probably :((,0
@Hatecrew_dzul Right right?? :( We will always have good memories I guess. 😔,0
Carva :(,0
#louisiana cinema shooting: Why do mass shootings happen so regularly in US? Sympathis to victims' families :(,0
"Finally got down to finishing the long story... But as expected of me, I failed to work at the revamps in the end... :(",0
My SNAPCHAT - AbbyMill18 #snapchat #snapchatme #wet #sex #sexy #indiemusic #hotels :( http://t.co/5OLTvTAO95,0
allow all these mosquito bites :(,0
Why can't I be better already :(((,0
"Forgot my headphones. Shit up a cunt :(
Now I have to listen to everyone in this room breathing.",0
"@ddddray yeah!!! :( It's okay, I'll see you again this time next year",0
“@RookieKE: @KuisanMacharia I was listening on radio :-(” no worries wacha niende online.,0
"I seem to have burned everything apart from the tea this morning. Bravo Friday to you too, Richard. :-(",0
Dear @Dominos_UK last night we waited 2hrs 13m for a pizza. By the time it arrived it was cold &amp; too late to eat. Very disappointed  :(,0
@DC_krystal94 really? Not on the 18th?? Kk i'm still not ready for school! :(,0
Why do i miss this :-( http://t.co/FZvRFAi1YN,0
@LingJing_ me too :(,0
CAN SOMEONE PLEASE GIFT ME #CalibraksaEP BECAUSE I DONT HAVE ANY MONEY LEFT :( http://t.co/hOtALEUdIS,0
"@justinbit sorry darlin, i'm sorry :(",0
@cynthiariojas_ :( I did that once and I got grounded BC they think if I do that I sneak people in,0
everyone is so stunning......... :-( https://t.co/4kCqdyn0xR,0
"@Coicele Oh, that doedn't sound good at all. :-(",0
i have a feeling that infinite won't win today :(,0
@FBGeorgiew I don't get paid! :( But I'm open for any kind of offers!,0
All guys want from me is dick pics and all I want is to have a meaningful conversation about things we have in common :(((,0
I just wanna go to your house rn and give you a big big hug. :(((,0
Oh how horrific :( https://t.co/IObpbythB8,0
@KookieAnda me too :(,0
@XIA0HUN scoups :-(((( bakit scoups :----((((((,0
"I thought I was mad at my bank and PayPal yesterday, but they both royally fucked up and now I'm screwed. :(",0
@itsNotMirna I know right D: It's hard to believe :(,0
@AnnieIsDoomed its not my fault sweedy :(,0
so fucking tired and i have to drive home :(,0
I just want to get paid already :(,0
@Tebello__ I don't know what happened :(,0
Nams is just enjoying man :(,0
@maui26_maui :(( ill just make another one,0
Miss my boyfriend :(,0
@minionicole_ sorry pooo :(,0
"Nobodies up with me now, I'm sad :(",0
@Kaelaris @FollowDeman I want to go too but I'm sure I'm already stuck somewhere :(,0
@hellasugg @MyNamesChai and sacconejoly's (@JonathanJoly and @AnnaSaccone) went... But I think that's about it :( xx,0
:( this makes me sad.  https://t.co/CWJsdT26uS,0
THIS IS UNFAIR WHY I DIDNT GET A FOLLOW WHEN OTHERS Get AND I SPAM :-(,0
I hate how I I get no texts to look at after my shift because everyone's just waking up :-(,0
@Hardlydan @Amras89 me to god damn you bethesda!!! Im gonna have no money after fallout 4 :(,0
@Pahimar @Direwolf20 @Slowpoke101 Now i know how Dire and Slow look likee IRL because i could not go to minecon :(,0
something great is playing. PERFECT !!!!! :(,0
@vengefulmgc i miss youuuu kateee :( iloveyouu be strong 😘,0
It's not you :( @jackgilinsky #CalibraksaEP http://t.co/kQWxO527tb,0
@__riixc i miss you too :(,0
"@dashlane 2015, and still no linux support? :-(",0
"Just read the #SandraBland story. Thats so scary, hope the truth will be revealed :(",0
@styles_meital aw :( can you make it on monday?,0
@iviecrystal nawwwe hang in there love :( yes yes chikka ug kita rata soonest! :* mwamwa,0
@ChloeSalins I can't get it to fit :(,0
@Daniel_Juarez5 faggot* :( poor english teacher,0
@KuisanMacharia I was listening on radio :-(,0
@woIfgaang yep :( exactly.,0
id do anything to go thorpe park tomorrow !!! :(,0
i wanna go to vidcon :(,0
"@emshelx such an eye opener, I didn't realise things like this happened! So scary and bad someone would do that :(",0
@Michael5SOS @_8bitsenpai_  can someone send me a screenshot of this conversation i want to see what it was but my phone is being stupid :-(,0
I doubt i'm going to bed soon though. :( I wake up at like 9.,0
@HomeXpertsLeyla fyi the url on your profile doesn't work :(,0
@NgSyafiq but he's sleeping and he's so cute :-(,0
When you saw the nicest mehendi design in someone's picture on your dash but now you can't find it to bookmark it &gt;:(,0
@TroyeSivanPH @ohhhfrances omg whay ur doing dis to me :(,0
"I'm telling you :( I will in shaa Allah ""@waxxa_official: @Fatumoriginal na by force? Change phone mana 😒""",0
@rikkixreid @rriiccaahh @Maeee_123 sorry na :((( next time pramis 😚,0
if school ended earlier I could be at ngee ann now for the acoustic gig :(,0
Makes me sad he has to go back :((((,0
I Want jack in the box :(((,0
"@samatlounge Crikey, bit of an own goal there. Sounds like someone turned up for work with a snit on. :( https://t.co/kA6V6VIANv",0
Blocking people makes you lose followers :( :(,0
it was a very tiring week :( #NathanielHinanakit,0
@darrenwho_ why is naya there whats happening. my link keeps doing the spinny loading wheel but never playing anything :(,0
"@ZackTheHeroXXX :(

I was just online a few days ago! I have like 50 notifs again :(
in 2 days dammit
stop guys
lol jk &lt;3 u",0
.... My gosh ... I'm really bad at physics :(,0
"@WillHillBet thank you for taking the time to reply, albeit with a disappointing answer - the most famous athlete racing and no odds :(",0
Short weekend ahead :(,0
I'm craving breakfast food so badly right now :(((,0
he looks so good in stripes im :(((( http://t.co/ncKQXJcXGK,0
@azzzzyb :((( I'm helping you :((((((((,0
gfriend looked so cute :(((,0
sad but true ano yung tbh? :( -_-,0
@nayeou jahat :(,0
Screenshots from http://t.co/U2RdUgq6wH there's a competition open to meet ariana grande some countries excluded :( http://t.co/OdI14ms8NR,0
"hopefully I get to see my bff tomorrow 
:(",0
ITS BEEN SO LONG ED LOVE YOU SEE U SOON :-((( @thepohjien,0
so fugly af in our school id :-(((((,0
I don't like seeing @SophiaxNicole sad :( smile more and stay strong alright? 😊💞,0
"where are the airport pictures of Jongdae?

I hardly see him in my tlists :((",0
"@MonochromeEm thank you lovely, going to write a list of the ones I've been recommended and see what one to choose, my budget isn't big :( x",0
"""...on set with these two #PabebeGirls!!! @pamupamorada08 @bernardokath"" aw pabebe :-(",0
@teobesta I altered my Sandra Bland storify btw now! I was quite angry when I wrote it originally - so it wasn't my best :-(,0
hungry hungry hungry :( mom's not home oh my god im dying,0
@Abby_Lee_Miller Abby can you please try help me get my mum to come see you with me in London!:(,0
My ass hurts :( #MTVHottest Lady Gaga,0
"This pain just below my right rib cage, since yesterday :(",0
Worst sleep ever :-( 😢😵😭,0
Don't quite know yet what is about to come out on Hulk Hogan today but clearly Hulkamania is officially dead. :(,0
when your mom ignores your calls :( #unloved,0
i wanna watch paper tOWNS :-((((,0
@GAYPERlON so lazy :(,0
I CANNOT :( https://t.co/zU0KgI8vHi,0
idk where I went wrong I used to be so cute :( kinda,0
i feel so alone here :(,0
@carrebarre_ Ihhh stackare :(,0
"i have the least green fingers ever, I can’t even keep my basil plant alive :(",0
@lauren_brownxox we both were haha! My bed now has cake all over it :(,0
Fries please? :( @JustMeAla,0
@Samcityyy how sad :-(,0
"@DrBabarAwan u said th remedy ov pak prob z to raiz th voice n nvr gv up.Wt now?wt hz imran achieved?in short ""thr z no soln ov pak prob"" :(",0
@lydiamoo My sister's wedding is tomorrow but then we're going to Hong Kong &amp; I don't leave until the 31st. Then another horrific flight :(,0
So cute :(,0
@ellaalee whaaaaaaaaaat :( :( :( when are you leaving??,0
"Yahoo Pipes to end Sept 30, my news feed to end with it. http://t.co/pNq95QKn9G - :-(",0
@Annie_Airwolf someone put my lawn chair in my tree :(,0
I really want to pierce my cupid's bow :(,0
literally have torn my room apart looking for my retainers :(,0
@EGirl76 @hohkyo oh no :( that’s terrible :(((,0
@bumkeyyfel clowns? i'm not scared of clowns tho i think they're stupid bcs they dont know how to put lipstick on : (,0
she likes rose more than me :(,0
Haiss.. todayy thoo.. :-(,0
@Virgin_TrainsEC unfortunately the only seats left were in coach K so we'll have to party quietly :( ^DH,0
Of course I always miss @selenagomez's Tweeting sprees :(,0
"I've been going to sleep like at 5am everday :(
It would be cool if other people like me would hangout at this time!",0
Steven william umboh :( https://t.co/q4ue6MrFS9,0
"“@JaDine_Addicts: Goodafternoon JaDines, THIZ IZ IT EMEGED I KENNAT :((((( -G

#OTWOLGrandTrailer”",0
@savie_sav we will reunite again one day :(,0
"So cold, abi this our house dey close to Arctic ocean? Man is dying! :(",0
My chicsirific heart :(,0
:((((( i missed it :((((( http://t.co/Izhrf94jnB,0
The struggle in finding the perfect glasses for a small structured face is real :-(,0
Mood: cumbia :((((😩,0
@Myloit_ trop :(,0
how could i correct a badlife? :( — feeling frustrated,0
@my_nameis_dan Download only isn't it? :(,0
@omggminho LOL 4-5 DAYS YES KASLKDJA IT WAS MY FINALS WEEK :-(,0
Just 3wks until we do flowers for our 1st wedding! A shame the feverfew will be over :( #weddingflowers #diyflowers http://t.co/oX8G6A4tSj,0
Imysm :(,0
@Richieboi50Uk shit sorry :( take lots of things?,0
@Habib_Insyaf @Engineering006 fitnes! :((,0
@cIaricestarling i know right... :( i hope it's worth it bc i really wanna see hugh as wolverine again &lt;3,0
@AnwarLodhi imran khan is innocent :(,0
@b3gringo not as of yet mate :(,0
"“@kuskus1: @pamtravel I bet you are wonder what happened :(”
Just trying to calm down before I start again 🙏🏻🎂",0
@tashaxptv bby :( please be okay,0
I wish I went to Vidcon :(,0
Long distance :( Why? 💔,0
@BradKavanagh :(( please make one. do you not miss Fabian?,0
@Charlottegshore @PhoebeBooks @headlinepg Where can I buy/order your book #MeMeMe?? I'm from Finland so it isn't here yet.... :((,0
I miss seeing krystoria moments :(,0
getting holiday clothes on a day like this. Wanna go now :(,0
i miss sophie :(,0
